course_code,course_name,credits,theory_hours
47012,Kỹ Năng Chăm Sóc Khách Hàng,2,30
470120,Tiểu luận tốt nghiệp,4,0
470121,Kinh tế phát triển,2,15
470122,Phân tích hoạt động kinh doanh,2,0
470123,Kế toán quản trị,2,15
470124,Kiểm toán căn bản,2,15
470125,Văn hoá DN và ĐĐ trong KD,2,0
470126,Kế toán ngân sách,3,0
470127,Quản trị nông trại,2,0
470128,Quản trị tài chính,3,0
470129,Thanh toán quốc tế,3,0
47013,Quản Trị Nguồn Nhân Lực,3,0
470130,Quản trị chất lượng,2,15
470131,Kế toán hành chính sự nghiệp,2,15
470132,Kinh tế vĩ mô II,3,30
470133,Pháp luật kinh tế,2,15
470134,Kinh tế phát triển,3,0
470135,Kinh doanh quốc tế,2,15
470136,Lịch sử KT Việt Nam & thế giơí,2,0
470137,Luật kinh tế,3,0
470138,Toán tài chính,3,0
470139,Đầu tư tài chính,2,15
47014,Soạn Thảo Văn Bản Và LT Học,4,0
470140,Tín dụng ngân hàng,2,0
470141,Kế toán quốc tế,2,15
470142,Nghiệp vụ kế toán,3,0
470143,Kiểm toán,3,0
470144,Khoá luận tốt nghiệp,10,0
470145,Quản trị rủi ro,2,15
470146,Kế toán ngân hàng,2,0
470147,Phân tích chứng khoán,2,0
470148,Quản trị tài chính,3,0
470149,Tài chính quốc tế,3,0
47015,Nghiên Cứu Khoa Học,2,30
470150,Quản trị dự án,2,15
470151,Quản trị nguồn NL nâng cao,2,0
470152,Kinh tế học đại cương,2,15
470153,Sử dụng phần mềm Access,2,0
470154,Nghiệp vụ ngân hàng thương mại,2,15
470155,Quản trị chiến lược,3,0
470156,Quản trị dự án,3,0
470157,Khoá luận tốt nghiệp (KT),5,0
470158,Kế toán quản trị,2,0
470159,Kinh tế quốc tế,3,30
47016,Nghiên Cứu Marketing,3,0
470160,Kinh tế môi trường,3,30
470161,Marketing quốc tế,3,0
470162,Thị trường chứng khoán,2,15
470163,Tài chính quốc tế,2,15
470164,Bảo hiểm vận tải quốc tế,3,0
470165,Anh văn chuyên ngành I(TCNH),3,0
470166,Nghiệp vụ ngoại thương,3,0
470167,Kinh tế đối ngoại,3,0
470168,Quản trị danh mục đầu tư,3,0
470169,Thị trường chứng khoán,3,30
47017,Chuyên Đề Nghiên Cứu Marketing,2,0
470170,Nghiệp vụ ngân hàng TM 1,3,30
470171,Nghiệp vụ ngân hàng TM 2,3,0
470172,Tín dụng và thẩm định TDNH,3,0
470173,Nghiệp vụ ngân hàng trung ương,2,15
470174,Nghiệp vụ ngân hàng quốc tế,2,15
470175,Quản lý quỹ đầu tư,2,0
470176,Thị trường giao sau & Q.chọn,2,0
470177,Anh văn chuyên ngành (TCNH),3,30
470178,Kế toán kho bạc &KT ngân sách,2,0
470179,Quản trị danh mục đầu tư,2,0
47018,Tin Học ứng Dụng Trong KD,2,0
470180,Tài chính quốc tế,3,0
470181,Thiết lập và thẩm định DA Đ.tư,3,0
470182,Marketing ngân hàng,3,0
470183,Kế toán ngân hàng,4,30
470184,Quản trị ngân hàng,3,0
470185,Thực tập tốt nghiệp (TCNH),3,0
470186,Khoá luận tốt nghiệp (TCNH),7,0
470187,Tiểu luận tốt nghiệp,3,0
470188,Kế toán ngân hàng nâng cao,2,15
470189,Chuyên đề ngân hàng,2,0
47019,Kế Toán Quản Trị,2,0
470190,Khoá luận tốt nghiệp (KT),7,0
470191,Thực tập tốt nghiệp,3,0
470192,Kinh tế vĩ mô II,2,0
470193,Lịch sử kinh tế Việt Nam và TG,2,15
470194,Anh văn chuyên ngành I (K),2,15
470195,Kinh tế đối ngoại,2,15
470196,Kinh tế công cộng,3,30
470197,Anh văn chuyên ngành II (K),2,15
470198,Marketing quốc tế,2,15
470199,Phân tích chính sách kinh tế,2,0
47020,Kiểm Toán,2,0
470200,Thực tập tốt nghiệp (K),3,0
470201,Khoá luận tốt nghiệp (K),7,0
470202,Tiểu luận tốt nghiệp (K),3,0
470203,Quản trị Logistics,2,0
470204,Kinh tế đối ngoại nâng cao,2,0
470205,Hệ thống thông tin kế toán,2,0
470206,Thực hành khai báo thuế,2,15
470207,Tín dụng ngân hàng,3,45
470208,Kế toán ngân sách &NV kho bạc,3,0
470209,Kế toán quốc tế,3,0
47021,Phân Tích Hoạt Động Kinh Doanh,2,0
470210,Kế toán thương mại dịch vụ,3,45
470211,Kiểm toán nâng cao,4,0
470212,Kế toán hoạt động ĐT XDCB,2,0
470213,Khoá luận tốt nghiệp (QKD),5,0
470214,Phân tích & Đ.tư chứng khoán,2,0
470215,Đầu tư tài chính,3,0
470216,Kế toán ngân hàng,3,30
470217,Nguyên lý kế toán,4,0
470218,Kế toán quản trị,3,0
470219,Quản trị kênh phân phối,3,0
47022,Tài Chính Doanh Nghiệp,3,45
470220,Thực hành kế toán,3,0
470221,Thực hành kế toán,3,0
470222,Văn hóa và đạo đức trong KD,2,15
470223,Kiểm toán,2,0
470224,Tài chính - Tiền tệ,3,0
470225,Anh văn chuyên ngành 2,3,0
470226,Chuyên đề TCH&HN kinh tế QT,2,15
470227,Soạn thảo và lưu trữ văn bản,2,0
470228,Chuyên đề kinh tế đối ngoại,2,0
470229,Nghiệp vụ ngân hàng TM,4,0
47023,Chuyên Đề Kế Toán Quản Trị,1,0
470230,Kinh tế học nâng cao,2,0
470231,Khoá luận tốt nghiệp (KT),10,0
470232,Cơ sở ngành (toán tài chính),3,0
470233,"Chuyên ngành(NV NHTM 1,2)",4,0
470234,Chuyên ngành (KT TC tổng hợp),4,0
470235,Quản trị tài chính 2,3,0
470236,Đạo đức kinh doanh và văn hóa doanh nghiệp,2,15
470237,Chuyên ngành (nghiệp vụ ngân hàng thương mại),4,0
470238,Chuyên ngành (Kế toán tài chính),4,0
470239,Nghiệp vụ kế toán,3,0
47024,Chuyên Đề Về TT Tài Chính,1,0
470240,Phương pháp nghiên cứu khoa học trong kinh tế,2,15
470241,Lý thuyết XS và thống kê toán,2,15
470242,Chuyên ngành (quản trị doanh nghiệp),4,0
470243,Khởi sự doanh nghiệp,2,0
470244,Thống kê ứng dụng trong kinh doanh,3,0
470245,Anh văn chuyên ngành (QKD),2,15
470246,Kế toán tài chính,2,15
470247,Quản trị doanh nghiệp,2,30
470248,Quản trị thương hiệu,2,30
470249,Quản trị tài chính,3,0
47025,Nghệ Thuật Lãnh Đạo,2,0
470250,Nghiệp vụ ngân  hàng thương mại,4,0
470251,Kế toán nhà nước,2,15
470252,Anh văn thương mại 1,2,0
470253,Anh văn thương mại 2,2,0
470254,Kinh tế quốc tế,2,15
470255,Anh văn thương mại 3,2,0
470256,Anh văn thương mại 4,2,0
470257,Bảo hiểm vận tải quốc tế,2,15
470258,Quản trị chuỗi cung ứng,2,0
470259,Kinh tế vùng,2,15
47026,Tin Học ƯD Trong Kinh Doanh,1,0
470260,Đầu tư nước ngoài,2,0
470261,Chuyên đề hội nhập quốc tế,2,0
470262,Tài chính hành vi,2,0
470263,Thẩm định tín dụng,2,15
470264,Anh văn chuyên ngành,3,0
470265,Marketing ngân hàng,2,15
470266,Tài chính công,2,15
470267,Ngân hàng trung ương,2,0
470268,Quản trị ngân hàng,2,15
470269,Phân tích báo cáo tài chính,2,15
47027,Thống Kê Kinh Tế,4,0
470270,Quản trị đầu tư,2,15
470271,Tài chính vi mô,2,15
470272,Kinh doanh ngoại hối,2,15
470273,Hệ thống thông tin kế toán,2,15
470274,Kế toán doanh nghiệp xây lắp và đơn vị chủ đầu tư,2,15
470275,Tổ chức công tác kế toán,3,0
470276,Anh văn chuyên ngành (KT),2,15
470277,Kế toán excel,2,15
470278,Kế toán quốc tế (kế toán Mỹ),2,0
470279,Thực hành phần mềm kế toán,2,0
470280,Kế toán Nhà nước,3,0
470281,Lập báo cáo tài chính,2,0
470282,Phân tích chuẩn mực kế toán quốc tế,2,0
470283,Kế toán quản trị,3,30
470284,Khởi tạo doanh nghiệp,2,15
470285,Chuyên đề quản trị rủi ro ngân hàng thương mại,2,0
470286,Chuyên đề hội nhập kinh tế trong lĩnh vực ngân hàng,2,0
470287,Kế toán Mỹ,2,0
470288,Thực hành phần mềm kế toán,3,0
470289,Phân tích chuẩn mực kế toán,2,0
470290,Thực hành ghi sổ kế toán,3,15
470291,Nguyên lý kế toán,3,0
470292,Kinh tế vi mô,3,0
470293,Lý thuyết xác suất và thống kê toán,3,0
470294,Ứng dụng phần mềm phân tích thống kê,2,0
470295,Thực tập cuối khóa,3,0
470296,Kế toán tài chính 2,3,0
470297,Tổ chức công tác kế toán,3,0
470298,Thực tập thực tế,2,0
470299,Thực hành ghi sổ kế toán,2,0
470300,Kế toán quản trị,2,0
470301,Kế toán thương mại dịch vụ,3,0
470302,Quản trị học,3,0
